index,timestep,refresh,age,lambda_value,delta_lambda,lambda_distance,conv_previous,conv_cache,noise_error,guided_noise_error,boundary_error,boundary_uncond_error,boundary_cond_error,mid_error,mid_uncond_error,mid_cond_error,case,prompt_id,seed
12,400,True,0,-0.15219885110855103,0.16382917761802673,0.0,0.06706114858388901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
13,350,False,1,0.012974858283996582,0.1651737093925476,0.1651737093925476,0.06424667686223984,0.06424667686223984,0.03502222150564194,0.06129157170653343,0.12454085797071457,0.12835732102394104,0.12075944989919662,0.13955184817314148,0.1500655859708786,0.12909924983978271,animal_101,animal,101
14,300,True,0,0.1830180287361145,0.17004317045211792,0.0,0.06046190485358238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
15,250,False,1,0.36269381642341614,0.17967578768730164,0.17967578768730164,0.05658263340592384,0.05658263340592384,0.05421251431107521,0.09616799652576447,0.1545003205537796,0.166575089097023,0.14250391721725464,0.20615145564079285,0.21240536868572235,0.19992104172706604,animal_101,animal,101
16,200,True,0,0.5591998100280762,0.19650599360466003,0.0,0.051258087158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
17,150,False,1,0.7850973606109619,0.22589755058288574,0.22589755058288574,0.04694686084985733,0.04694686084985733,0.059408221393823624,0.07777633517980576,0.1309492588043213,0.13313288986682892,0.12877625226974487,0.13854993879795074,0.14536872506141663,0.13175198435783386,animal_101,animal,101
18,100,True,0,1.0673118829727173,0.28221452236175537,0.0,0.04316280037164688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
19,50,False,1,1.4890689849853516,0.4217571020126343,0.4217571020126343,0.04128466919064522,0.04128466919064522,0.11567696183919907,0.13104762136936188,0.18118032813072205,0.1826794296503067,0.17968598008155823,0.16668274998664856,0.17047449946403503,0.16288304328918457,animal_101,animal,101
0,999,True,0,-2.6820242404937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
1,949,False,1,-2.3891515731811523,0.29287266731262207,0.29287266731262207,0.03697051480412483,0.03697051480412483,0.00541860144585371,0.03160775825381279,0.1117730513215065,0.11755822598934174,0.10607640445232391,0.35124871134757996,0.4533633887767792,0.2695673704147339,animal_202,animal,202
2,899,True,0,-2.116593599319458,0.27255797386169434,0.0,0.037974994629621506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_202,animal,202
